created_at,days_registered,favourites_count,followers_count,friends_count,listed_count,name,screen_name,statuses_count
2017-06-08 01:41:54+00:00,444,26313,218,1617,2,Obscured Name,ResetDavid,4081
2011-04-03 09:07:23+00:00,2702,3442,218,372,21,Obscured Name,drjmcauliffe,3459
2008-10-31 00:53:21+00:00,3586,1813,217,1745,11,Obscured Name,zeneto,1874
2009-03-01 19:12:19+00:00,3465,41,217,652,21,Obscured Name,rablewis,725
2012-01-21 18:25:19+00:00,2409,428,217,1037,64,Obscured Name,tim_gasser,1226
2017-11-23 13:24:09+00:00,276,253,216,232,7,Obscured Name,PyDataBSB,109
2017-01-20 17:01:38+00:00,583,1984,215,436,20,Obscured Name,EFloehr,334
2009-12-21 13:46:46+00:00,3170,173,215,164,7,Obscured Name,iAshishK,2143
2009-07-20 14:01:50+00:00,3324,324,215,492,13,Obscured Name,stefkotwit,1000
2007-10-05 00:56:08+00:00,3978,1581,215,530,1,Obscured Name,12fishes,171
2015-09-20 22:38:23+00:00,1071,12,215,365,9,Obscured Name,RipLegacyPython,310
2011-03-28 17:33:44+00:00,2708,441,215,182,2,Obscured Name,daffidwilde,2134
2012-10-11 10:54:30+00:00,2145,881,214,261,10,Obscured Name,Philippe_Ciuciu,383
2017-06-19 12:24:55+00:00,433,6218,214,601,4,Obscured Name,hype_fi,1335
2016-11-16 05:52:09+00:00,648,2231,214,234,6,Obscured Name,alisha_aneja17,136
2011-10-05 19:15:28+00:00,2517,408,214,513,8,Obscured Name,Salvatore_Scara,2420
2010-11-13 02:47:57+00:00,2843,34,213,306,4,Obscured Name,elopez_rho,1086
2013-12-02 08:39:35+00:00,1728,18286,213,862,14,Obscured Name,noahcse,2686
2010-11-14 20:49:26+00:00,2842,1211,213,1278,5,Obscured Name,anthenaian,536
2011-05-16 16:04:18+00:00,2659,344,212,786,30,Obscured Name,BernardUguen,1342
2016-05-17 00:42:02+00:00,831,429,212,378,37,Obscured Name,TheCubanTech,879
2012-08-28 18:58:15+00:00,2189,19,212,731,5,Obscured Name,FemtoTrader,50
2017-02-08 17:47:23+00:00,564,56,212,1563,4,Obscured Name,bfzwick,79
2010-03-01 22:34:08+00:00,3100,278,212,207,11,Obscured Name,deahence,1273
2014-08-28 06:32:44+00:00,1459,186,212,1741,3,Obscured Name,second_order,86
2009-10-23 23:22:44+00:00,3229,58,212,555,1,Obscured Name,GiacomoFerroni,219
2012-05-26 20:25:57+00:00,2283,55,212,2469,0,Obscured Name,txwyn,125
2011-06-22 15:59:02+00:00,2622,824,211,232,74,Obscured Name,davidsanfal,2465
2007-04-18 00:10:27+00:00,4148,7576,211,604,20,Obscured Name,spdegabrielle,4249
2016-11-04 08:47:42+00:00,660,295,210,61,11,Obscured Name,mpbalab,205
2011-07-02 10:58:22+00:00,2612,1053,209,496,13,Obscured Name,hjelmj,432
2017-07-12 20:31:50+00:00,410,1378,209,604,6,Obscured Name,bortizmath,1740
2007-04-10 17:05:07+00:00,4156,482,209,193,21,Obscured Name,stm4tt,1588
2014-11-28 02:50:02+00:00,1367,64,208,148,5,Obscured Name,tretherington,107
2010-05-30 19:54:24+00:00,3010,107,208,482,4,Obscured Name,elmeister721,2015
2014-10-21 07:25:50+00:00,1405,376,208,4323,0,Obscured Name,avinashpara,177
2011-05-31 21:31:41+00:00,2644,967,207,896,3,Obscured Name,boreas_cryo,105
2009-07-20 15:48:38+00:00,3324,501,207,1149,15,Obscured Name,kilodalton,172
2010-08-06 09:13:48+00:00,2942,59,207,898,2,Obscured Name,0cean_Gypsy,496
2014-11-07 07:50:50+00:00,1388,434,206,143,8,Obscured Name,demwassermann,64
2009-05-07 19:42:00+00:00,3398,305,206,266,3,Obscured Name,ol1v3r,5809
2015-12-13 16:30:08+00:00,987,36,206,69,5,Obscured Name,PyBuc,318
2012-02-12 12:55:08+00:00,2387,942,205,362,2,Obscured Name,jonwright76,233
2009-06-19 08:38:06+00:00,3355,631,204,621,22,Obscured Name,StephaneSenecal,1506
2011-04-23 00:38:57+00:00,2682,393,204,451,6,Obscured Name,leonardojofre,4381
2009-11-23 13:24:01+00:00,3198,38,203,356,16,Obscured Name,rvianello,856
2009-12-31 15:45:32+00:00,3160,662,203,1488,1,Obscured Name,hmamdouh,810
2011-01-23 22:08:49+00:00,2772,45,203,827,7,Obscured Name,ricky111986,960
2009-04-28 19:56:23+00:00,3407,4546,202,3026,5,Obscured Name,e_cume,2426
2011-05-25 17:18:35+00:00,2650,676,202,597,1,Obscured Name,funroll_loops,2343
2008-05-05 13:38:32+00:00,3765,58,202,731,16,Obscured Name,saloua,169
2009-08-12 22:54:56+00:00,3301,79,201,1213,21,Obscured Name,iTrendOn,295
2010-05-25 20:51:50+00:00,3015,40,200,2074,24,Obscured Name,olivierspeciel,1786
2012-04-06 20:00:36+00:00,2333,418,198,580,12,Obscured Name,emiizyklus,365
2016-02-16 22:38:17+00:00,922,1274,198,348,1,Obscured Name,joselopaaa,378
2009-09-23 04:48:32+00:00,3259,228,197,1947,11,Obscured Name,vishalbelsare,110
2014-06-29 04:03:22+00:00,1519,192,197,191,8,Obscured Name,stsievert,638
2011-06-06 14:36:11+00:00,2638,281,197,1317,4,Obscured Name,chetwitt123,755
2016-08-26 08:52:44+00:00,730,189,197,345,0,Obscured Name,PyLadiesDelhi,160
2009-10-16 14:52:08+00:00,3236,571,196,344,14,Obscured Name,sebastianliem,1481
2012-06-09 16:39:15+00:00,2269,469,196,700,41,Obscured Name,NathanaelMuot,506
2017-04-12 08:09:58+00:00,501,1,195,4210,4,Obscured Name,_dsprabhakar,0
2009-09-03 07:54:49+00:00,3279,97,195,203,32,Obscured Name,jangsea,449
2012-11-24 14:01:35+00:00,2101,754,195,1329,5,Obscured Name,srgblnchtrn,5088
2011-03-18 14:46:26+00:00,2718,2520,194,363,11,Obscured Name,NamelessDead,6089
2008-04-06 14:59:35+00:00,3794,1198,194,376,15,Obscured Name,gracefuldigital,468
2010-12-08 21:54:48+00:00,2818,612,194,1159,7,Obscured Name,Sam_Padilla,271
2010-08-05 16:26:20+00:00,2943,3011,193,1377,1,Obscured Name,carlos_su27,348
2009-03-05 03:30:00+00:00,3461,243,193,173,12,Obscured Name,AlexChabotL,1313
2009-08-31 09:20:22+00:00,3282,50,193,238,8,Obscured Name,ahmed_magdy40,1638
2011-07-17 10:57:30+00:00,2597,232,193,1288,43,Obscured Name,himlohiya,716
2015-07-08 17:06:18+00:00,1145,29,193,141,5,Obscured Name,simpegpy,94
2008-01-02 21:57:56+00:00,3889,2800,193,2263,4,Obscured Name,alenushka,961
2009-03-25 12:45:14+00:00,3441,13107,192,759,51,Obscured Name,anspal,2462
2012-05-05 23:16:04+00:00,2304,719,192,897,6,Obscured Name,baumgast,532
2012-11-29 13:13:46+00:00,2096,1638,192,486,14,Obscured Name,Bortecin_EGE,629
2009-01-25 14:35:08+00:00,3500,24,192,889,23,Obscured Name,decabyte,706
2012-04-14 16:07:14+00:00,2325,172,191,673,3,Obscured Name,Paolo_Zaffino,242
2013-01-04 06:06:26+00:00,2060,935,191,925,1,Obscured Name,emde_m,312
2015-02-09 14:52:38+00:00,1294,1381,191,1630,10,Obscured Name,AchyuthChaganti,866
2008-02-01 14:24:09+00:00,3859,696,190,747,10,Obscured Name,stuartcampbell,1326
2011-12-19 16:39:41+00:00,2442,65,190,696,10,Obscured Name,jd_paton,163
2010-07-15 15:23:34+00:00,2964,1149,189,2552,1,Obscured Name,CarlosP81T,29
2013-01-03 04:56:25+00:00,2061,911,189,760,12,Obscured Name,rtdbrito,404
2011-07-14 11:47:19+00:00,2600,555,189,656,24,Obscured Name,cosminstamate,524
2014-08-22 12:38:46+00:00,1465,55,189,163,23,Obscured Name,SlaviTweets,250
2015-01-22 15:20:18+00:00,1312,152,189,389,8,Obscured Name,4Quant,39
2017-04-12 08:27:58+00:00,501,881,189,714,0,Obscured Name,MorphoLg,592
2010-10-11 23:12:44+00:00,2876,1474,187,331,63,Obscured Name,aboutwilson,1360
2009-03-01 20:20:55+00:00,3465,2135,187,300,27,Obscured Name,maciejgryka,1041
2009-04-01 15:33:49+00:00,3434,102,187,473,3,Obscured Name,popefinn,380
2013-09-05 14:31:00+00:00,1816,337,186,169,28,Obscured Name,paolo_galeone,833
2008-05-09 16:34:48+00:00,3761,196,186,948,12,Obscured Name,thinmanj74,2437
2012-10-22 08:42:24+00:00,2134,165,186,949,12,Obscured Name,rowanharg,616
2009-02-14 19:03:55+00:00,3480,257,185,641,10,Obscured Name,koooje,1014
2010-11-06 17:53:49+00:00,2850,4501,185,443,19,Obscured Name,tincaz,1998
2007-04-17 07:53:09+00:00,4149,4767,184,143,16,Obscured Name,jks,662
2012-03-01 06:26:38+00:00,2369,433,182,336,7,Obscured Name,AnkurAnkan,267
2009-10-22 20:50:59+00:00,3230,390,181,253,40,Obscured Name,vykhand,718
2008-04-15 11:48:22+00:00,3785,73,181,366,11,Obscured Name,albertcamps,1249
2014-12-31 10:06:05+00:00,1334,13,181,2143,0,Obscured Name,sanechange,72
2012-03-15 17:16:49+00:00,2355,2638,181,124,34,Obscured Name,jonrocher,1415
2012-12-29 18:38:12+00:00,2066,762,180,1359,44,Obscured Name,think65018729,1171
2009-04-20 02:50:18+00:00,3415,372,179,929,5,Obscured Name,HadiM_,537
2010-10-01 14:40:29+00:00,2886,0,178,247,20,Obscured Name,larsmans_nl,1
2009-09-19 14:05:47+00:00,3263,22,178,529,0,Obscured Name,InerzialSimon,198
2011-10-29 19:35:38+00:00,2493,4408,176,802,10,Obscured Name,jaimefrio,3548
2010-04-13 16:13:30+00:00,3057,647,176,322,8,Obscured Name,Gazcol70,147
2016-02-09 12:39:05+00:00,929,94,175,136,8,Obscured Name,gprMax_fdtd,153
2014-11-09 23:25:21+00:00,1386,21,175,911,3,Obscured Name,ArakilChentoufi,765
2009-12-21 04:02:12+00:00,3170,864,174,402,1,Obscured Name,jmdana,2299
2011-07-06 04:57:10+00:00,2608,1067,173,301,9,Obscured Name,AstroSmurph,1315
2012-05-07 14:27:33+00:00,2302,325,173,542,41,Obscured Name,gansanay,1033
2007-11-30 21:52:48+00:00,3922,425,173,941,11,Obscured Name,MauritsDoorn,913
2011-02-03 03:27:36+00:00,2761,234,171,1178,10,Obscured Name,Maryorquin,3737
2009-09-02 15:53:05+00:00,3280,81,171,2416,3,Obscured Name,quangdv168,136
2010-01-27 18:09:03+00:00,3133,6646,171,660,7,Obscured Name,jgerity,5588
2011-11-29 03:11:49+00:00,2462,481,171,295,5,Obscured Name,cpcloudy,322
2013-02-08 17:18:44+00:00,2025,47,171,396,0,Obscured Name,harishgk0604,9
2010-01-21 14:25:06+00:00,3139,84,171,504,8,Obscured Name,hyvapetteri,200
2016-11-16 12:22:42+00:00,648,669,171,604,4,Obscured Name,____ymd____,474
2009-07-03 14:02:33+00:00,3341,3088,170,82,7,Obscured Name,PiotrDab_,2539
2012-09-05 01:17:11+00:00,2181,16,170,882,16,Obscured Name,bakdata,107
2012-04-07 11:24:20+00:00,2332,3450,170,344,57,Obscured Name,mr_ubik,3564
2009-10-02 07:33:01+00:00,3250,884,169,489,6,Obscured Name,_cdesio_,470
2012-05-07 18:35:13+00:00,2302,325,169,2662,1,Obscured Name,anh_mike_pham,291
2009-09-08 04:27:14+00:00,3274,23,169,168,5,Obscured Name,mithrado,8087
2016-10-11 16:41:34+00:00,684,2769,169,460,6,Obscured Name,dottKon,662
2011-01-01 10:04:24+00:00,2794,65,168,1054,2,Obscured Name,avinashparitala,71
2013-08-03 13:05:25+00:00,1849,286,168,726,3,Obscured Name,AkulMehra,117
2015-05-30 10:24:58+00:00,1184,2510,168,768,72,Obscured Name,borlafgis,2034
2011-09-08 22:04:13+00:00,2544,147,168,1277,1,Obscured Name,PriiduKu,321
2010-05-28 22:42:53+00:00,3012,712,166,1330,6,Obscured Name,birdboysj,227
2017-02-10 21:38:09+00:00,562,0,166,1076,4,Obscured Name,KodiPython,0
2015-03-26 16:47:24+00:00,1249,10,165,79,12,Obscured Name,vispyproject,113
2009-04-27 02:36:03+00:00,3408,1001,165,367,3,Obscured Name,Don_Rafael,1264
2010-10-15 06:44:48+00:00,2872,312,165,628,83,Obscured Name,mic0331,1423
2011-04-19 15:45:01+00:00,2686,553,165,1055,1,Obscured Name,jksfin,198
2017-01-14 09:49:06+00:00,589,526,164,217,7,Obscured Name,qupixel,362
2010-04-16 09:05:48+00:00,3054,53,163,555,5,Obscured Name,kanterakis,204
2009-07-08 11:13:33+00:00,3336,4,163,549,5,Obscured Name,roybayot,376
2009-11-14 10:34:01+00:00,3207,382,163,2480,0,Obscured Name,ramazanocalan,3
2008-03-21 15:40:29+00:00,3810,529,163,337,27,Obscured Name,SvenMeyer,571
2017-07-26 02:41:24+00:00,396,186,163,1684,0,Obscured Name,Num_Poet,109
2016-01-25 13:14:51+00:00,944,791,162,274,3,Obscured Name,laura_bocher,300
2009-05-15 07:58:29+00:00,3390,78,162,1398,1,Obscured Name,_Hendrickx,138
2011-07-18 02:14:20+00:00,2596,517,161,1333,10,Obscured Name,josealbertonuma,1944
2008-07-01 09:56:06+00:00,3708,593,161,1434,14,Obscured Name,s0larplexus,799
2009-03-25 19:14:43+00:00,3441,300,160,658,0,Obscured Name,gareth_jordan,373
2016-06-19 17:42:19+00:00,798,30,160,128,5,Obscured Name,GeoScixyz,89
2011-07-17 07:01:59+00:00,2597,413,160,244,18,Obscured Name,magnusvp,640
2009-09-12 12:55:13+00:00,3270,515,160,311,29,Obscured Name,Mehul2802,933
2011-10-19 08:11:09+00:00,2503,55,160,161,7,Obscured Name,pyxll,109
2015-02-11 21:01:04+00:00,1292,1633,160,934,0,Obscured Name,LukeBouck,405
2009-01-19 18:37:05+00:00,3506,4889,160,1303,24,Obscured Name,JVCII,752
2009-01-06 18:13:05+00:00,3519,1331,160,227,13,Obscured Name,led02,2543
2009-02-12 06:32:48+00:00,3482,29,159,194,7,Obscured Name,aldanor,488
2015-11-14 16:31:34+00:00,1016,2211,159,2327,6,Obscured Name,MrSouravSingh,466
2009-02-02 19:14:33+00:00,3492,109,159,1408,9,Obscured Name,__ronin__,939
2011-01-03 02:24:14+00:00,2792,80,159,189,3,Obscured Name,brett_tully,115
2010-03-15 10:15:20+00:00,3086,1091,158,1238,22,Obscured Name,AlexBouthors,261
2009-11-27 18:26:20+00:00,3194,551,158,131,9,Obscured Name,rakandirbas,5
2009-04-29 17:06:50+00:00,3406,3372,157,1150,14,Obscured Name,cboki,320
2010-01-17 15:49:17+00:00,3143,823,157,381,25,Obscured Name,nudomarinero,2249
2011-11-17 04:53:06+00:00,2474,306,157,98,11,Obscured Name,mrealvibhu,1381
2006-11-26 15:16:52+00:00,4291,41,157,279,22,Obscured Name,maikovich,484
2011-04-10 02:01:39+00:00,2695,1220,157,635,13,Obscured Name,tritemio_sc,757
2010-06-24 13:37:50+00:00,2985,215,157,450,3,Obscured Name,_raghavrv,205
2009-02-28 22:50:47+00:00,3466,187,157,400,6,Obscured Name,kenellysra,389
2011-11-08 09:15:00+00:00,2483,121,157,397,2,Obscured Name,spapagian,491
2011-03-09 16:53:54+00:00,2727,863,156,168,12,Obscured Name,dejanovicigor,569
2011-10-01 10:55:57+00:00,2521,1120,156,1136,4,Obscured Name,compphysgeek,267
2010-01-11 20:23:55+00:00,3149,388,156,599,1,Obscured Name,aguti12,1195
2011-06-04 18:34:28+00:00,2640,313,155,1306,1,Obscured Name,GideonGild,142
2008-11-24 20:31:19+00:00,3562,1211,154,323,3,Obscured Name,moltaire,176
2008-11-26 18:24:36+00:00,3560,298,154,83,2,Obscured Name,pjgrandinetti,139
2012-01-04 01:11:14+00:00,2426,275,153,769,0,Obscured Name,Dickens_Wilson,618
2011-10-11 13:31:29+00:00,2511,167,153,399,8,Obscured Name,StijnCalders,100
2014-09-26 14:07:36+00:00,1430,2775,152,3236,2,Obscured Name,armelignux,7069
2008-04-15 18:43:55+00:00,3785,1640,152,549,6,Obscured Name,iamgin,11639
2016-02-19 13:32:00+00:00,919,377,152,943,2,Obscured Name,DavidSanwald,100
2009-08-21 04:49:45+00:00,3292,93,152,104,15,Obscured Name,kichwacoders,505
2012-12-22 06:32:55+00:00,2073,370,151,166,5,Obscured Name,Me__Keshav,1480
2013-07-20 15:12:02+00:00,1863,501,151,451,9,Obscured Name,leosartaj03,148
2009-11-23 11:42:07+00:00,3198,327,151,583,6,Obscured Name,FranciscoAlface,1008
2009-05-20 11:56:22+00:00,3385,2163,150,1186,4,Obscured Name,denis__d,3309
2014-05-23 18:46:00+00:00,1556,108,150,139,26,Obscured Name,WickFelix,245
2012-07-26 17:57:48+00:00,2222,3382,149,390,16,Obscured Name,HillairetJulien,1155
2017-02-14 15:04:35+00:00,558,1314,149,180,5,Obscured Name,franconchar,616
2014-05-30 13:18:28+00:00,1549,429,148,528,7,Obscured Name,leninkaha,509
2010-03-10 17:12:26+00:00,3091,6,148,953,10,Obscured Name,Lazeni_FOFANA,220
2009-03-22 16:18:02+00:00,3444,251,148,162,6,Obscured Name,bhdn,601
2017-03-10 09:10:37+00:00,534,82,148,568,1,Obscured Name,slideship,102
2011-02-15 22:20:57+00:00,2749,596,148,1446,8,Obscured Name,cachemoi,411
2011-04-19 19:16:06+00:00,2686,17,148,549,4,Obscured Name,zoumpis,989
2010-04-04 16:07:38+00:00,3066,79,148,349,0,Obscured Name,FawazALqaoud,569
2011-06-05 16:28:27+00:00,2639,1263,147,845,7,Obscured Name,the_suisse,938
2010-11-27 01:15:07+00:00,2829,19,147,706,3,Obscured Name,firesoftgr,636
2012-01-25 16:49:25+00:00,2405,1812,146,1904,0,Obscured Name,_Abo_Feras_,2148
2010-05-29 18:57:54+00:00,3011,700,146,1087,10,Obscured Name,aIrb4ck,1058
2008-10-30 04:52:06+00:00,3587,16,146,1998,0,Obscured Name,samnazari,325
2010-08-02 22:35:56+00:00,2946,7328,145,750,5,Obscured Name,markappelman,926
2014-11-03 16:23:57+00:00,1392,4514,144,1004,3,Obscured Name,tlousky,127
2009-10-13 20:53:04+00:00,3239,1309,144,436,7,Obscured Name,pattyvader,777
2012-03-14 06:56:01+00:00,2356,110,144,294,8,Obscured Name,stalwart201,417
2013-02-24 09:22:25+00:00,2009,3466,143,668,15,Obscured Name,svibblo,2432
2009-12-19 14:32:34+00:00,3172,52,143,850,2,Obscured Name,mathisantony,124
2015-03-29 20:02:38+00:00,1246,0,143,32,16,Obscured Name,GlumpyProject,263
2011-06-06 13:35:43+00:00,2638,152,143,592,4,Obscured Name,PatrickJWalls,166
2012-09-07 12:05:13+00:00,2179,574,143,346,7,Obscured Name,tooblippe,1185
2013-12-02 06:36:29+00:00,1728,787,142,1359,5,Obscured Name,Bruno_Piguet,1559
2013-04-10 07:05:57+00:00,1964,582,142,502,22,Obscured Name,ArYoMo,319
2014-05-15 09:10:13+00:00,1564,552,142,726,8,Obscured Name,ptg21,462
2013-05-14 08:38:32+00:00,1930,29,141,260,6,Obscured Name,WTCMPbix,77
2009-05-23 14:06:30+00:00,3382,30281,141,1154,6,Obscured Name,aneeshsinghal,2760
2014-12-24 18:49:59+00:00,1341,1569,140,697,40,Obscured Name,marc_claesen,482
2011-10-13 13:14:10+00:00,2509,4418,140,1465,34,Obscured Name,WJohnWelch,2404
2012-12-04 17:44:18+00:00,2091,288,140,297,1,Obscured Name,emmamarydann,594
2013-06-03 23:36:35+00:00,1910,651,139,286,4,Obscured Name,ahmkhu,224
2010-03-09 20:24:31+00:00,3092,29,139,159,11,Obscured Name,lauploix,654
2009-05-22 22:23:28+00:00,3383,132,139,372,6,Obscured Name,victorilloleon,310
2014-11-26 18:16:58+00:00,1369,405,139,233,7,Obscured Name,k7hoven,226
2010-02-08 10:29:09+00:00,3121,262,139,229,3,Obscured Name,Mridul_Seth,142
2010-02-11 13:42:28+00:00,3118,150,139,87,3,Obscured Name,franchg,57
2017-07-02 10:03:27+00:00,420,611,139,419,0,Obscured Name,Dav1d3P0g,58
2017-05-08 10:00:28+00:00,475,203,138,1048,0,Obscured Name,gi58249825,102
2009-04-19 07:21:30+00:00,3416,798,138,966,10,Obscured Name,mfdawg99,408
2014-12-03 19:27:38+00:00,1362,345,138,808,6,Obscured Name,guixluz,950
2012-12-14 16:38:10+00:00,2081,116,138,252,6,Obscured Name,MarieJuanchich,293
2008-12-30 18:35:51+00:00,3526,27,137,290,11,Obscured Name,muffix,357
2013-04-30 16:19:03+00:00,1944,5360,137,954,1,Obscured Name,tomomeexx,2413
2011-07-02 12:13:19+00:00,2612,118,137,305,2,Obscured Name,LukasSnoek,47
2016-10-11 12:09:21+00:00,684,441,137,123,1,Obscured Name,JohanMabille,362
2007-12-27 12:00:11+00:00,3895,111,136,305,14,Obscured Name,telzur,236
2010-02-13 05:06:25+00:00,3116,189,136,426,10,Obscured Name,RHDZMOTA,2831
2011-10-29 16:55:15+00:00,2493,349,136,409,17,Obscured Name,simon_j_smith,250
2009-03-28 09:12:02+00:00,3438,389,136,472,10,Obscured Name,mukolx,1287
2013-04-05 17:17:22+00:00,1969,867,135,648,1,Obscured Name,OmarBorges108,351
2010-08-13 00:25:37+00:00,2935,870,135,1361,0,Obscured Name,cursed_pearl,334
2014-03-11 16:40:02+00:00,1629,181,134,169,5,Obscured Name,metzjp,122
2015-02-23 13:33:08+00:00,1280,261,134,1064,2,Obscured Name,avillanovamoral,45
2016-02-24 17:05:30+00:00,914,295,134,404,7,Obscured Name,KevinKeraudren,110
2012-10-30 15:07:27+00:00,2126,453,133,387,21,Obscured Name,oskarj86,380
2011-09-04 19:34:14+00:00,2548,352,133,1083,0,Obscured Name,jovant3,556
2009-12-29 19:52:32+00:00,3162,112,132,269,6,Obscured Name,FreeWear,166
2009-07-25 10:44:06+00:00,3319,4215,132,2100,5,Obscured Name,jonathan_asmith,1625
2011-12-08 11:59:58+00:00,2453,68,132,751,3,Obscured Name,nobodycrackme,220
2011-11-06 17:02:44+00:00,2485,42,131,4260,1,Obscured Name,segv2012,3
2016-11-03 15:13:23+00:00,661,68,131,317,0,Obscured Name,StochasticSolns,153
2014-03-15 13:51:15+00:00,1625,1,130,728,0,Obscured Name,jul_reed,6
2010-01-03 18:03:23+00:00,3157,1033,130,315,17,Obscured Name,mehdidc,591
2011-11-24 13:02:06+00:00,2467,1417,130,214,2,Obscured Name,MSalvaris,212
2013-11-16 10:17:28+00:00,1744,61,130,112,5,Obscured Name,SVanHoey,91
2016-12-26 04:29:27+00:00,608,14645,130,1320,5,Obscured Name,B12520489B,2195
2014-11-12 12:25:52+00:00,1383,270,130,188,7,Obscured Name,maija_mattinen,890
2016-05-16 20:43:25+00:00,832,32,129,1656,1,Obscured Name,ricdnts,25
2010-08-28 23:32:58+00:00,2920,165,129,346,7,Obscured Name,psorianom,1422
2009-07-22 15:14:20+00:00,3322,656,129,4864,0,Obscured Name,bertdg,0
2011-02-12 12:53:24+00:00,2752,1350,129,876,4,Obscured Name,cvvfj,60
2013-07-27 11:53:38+00:00,1856,55,129,663,24,Obscured Name,fkaufer,81
2014-01-24 23:18:37+00:00,1675,134,128,5001,2,Obscured Name,amrahoff,526
2009-06-17 22:12:27+00:00,3357,56,128,171,13,Obscured Name,tvaught,221
2014-06-13 06:59:54+00:00,1535,1750,128,345,48,Obscured Name,tchappui,2884
2009-02-08 21:08:52+00:00,3486,1068,127,211,15,Obscured Name,evrial,4129
2010-05-23 02:54:41+00:00,3017,3719,127,750,0,Obscured Name,JuniSimon,1041
2009-12-26 21:06:35+00:00,3165,991,127,219,3,Obscured Name,alexkarpekov,644
2009-08-31 14:41:44+00:00,3282,92,127,752,0,Obscured Name,gidonros,125
2012-02-18 17:31:28+00:00,2381,355,126,1044,19,Obscured Name,GrwllRnc,217
2013-12-04 09:10:30+00:00,1726,4307,126,276,40,Obscured Name,TimDiller,1170
2012-08-15 07:19:10+00:00,2202,1300,126,302,8,Obscured Name,YossariansLife,714
2010-05-15 20:29:27+00:00,3025,805,126,393,4,Obscured Name,jan_ruettinger,805
2009-05-28 02:11:34+00:00,3377,17,125,309,2,Obscured Name,ralamgstromg,937
2010-01-06 21:33:23+00:00,3154,30,125,645,2,Obscured Name,eddyraz,277
2015-09-27 19:38:36+00:00,1064,28,125,313,3,Obscured Name,pwgawron,84
2010-11-08 20:07:34+00:00,2848,2169,125,1175,0,Obscured Name,brunoservilha,556
2014-10-05 22:01:46+00:00,1421,7,125,174,9,Obscured Name,lfsim,169
2014-11-13 15:17:22+00:00,1382,76,124,1101,0,Obscured Name,lemuel_ade,40
2009-05-12 14:57:04+00:00,3393,1962,124,189,7,Obscured Name,forestavros,1600
2011-09-29 20:38:22+00:00,2523,16,123,587,5,Obscured Name,tsantegoeds_,138
2011-05-30 16:35:29+00:00,2645,2396,123,1600,3,Obscured Name,AboveVacant,444
2012-03-14 23:28:51+00:00,2356,1686,123,166,10,Obscured Name,DanielDomeneL,473
2009-04-18 12:12:06+00:00,3417,0,123,97,1,Obscured Name,mtl0612,141
2013-05-01 21:15:28+00:00,1943,86,123,513,3,Obscured Name,jhongesell,431
2010-09-10 23:06:38+00:00,2907,232,123,535,11,Obscured Name,ThomasGrainge,642
2012-06-22 08:40:00+00:00,2256,153,122,285,22,Obscured Name,tmuxbee,237
2014-10-10 14:58:21+00:00,1416,1928,122,385,29,Obscured Name,harinsingh6,1677
2014-01-02 11:24:37+00:00,1697,453,122,866,0,Obscured Name,ahire_kamlesh,1249
2014-07-26 14:57:33+00:00,1492,90,122,172,1,Obscured Name,t_ingraham,92
2010-09-05 16:13:08+00:00,2912,19,121,501,2,Obscured Name,Giuseppe_Mocci,1015
2016-12-06 21:16:53+00:00,628,2671,121,1331,5,Obscured Name,Antonio33328430,2242
2009-06-22 12:47:46+00:00,3352,237,120,1751,1,Obscured Name,davidb08,508
2017-04-01 17:21:41+00:00,512,237,120,1000,1,Obscured Name,ren_avr,1046
2011-09-21 09:33:21+00:00,2531,3540,120,1057,0,Obscured Name,pedrorijo91,15686
2009-07-04 09:49:14+00:00,3340,447,120,270,15,Obscured Name,doclements,1408
2007-03-28 15:23:02+00:00,4169,265,119,1032,24,Obscured Name,vanroose,942
2008-02-01 01:18:11+00:00,3859,2624,119,386,0,Obscured Name,oakstr20,3708
2008-01-19 23:41:13+00:00,3872,56,119,650,1,Obscured Name,yink,34
2009-03-27 10:24:47+00:00,3439,576,118,359,2,Obscured Name,guertsen,44
2013-07-05 11:36:05+00:00,1878,911,118,276,10,Obscured Name,papaloizouc,636
2012-03-24 22:40:37+00:00,2346,460,118,1008,5,Obscured Name,simonalpha,231
2015-10-07 18:01:28+00:00,1054,190,118,149,5,Obscured Name,irenerodluj,111
2010-02-14 02:08:38+00:00,3115,42,118,171,4,Obscured Name,liz_alexandrita,340
2014-06-17 14:20:08+00:00,1531,167,118,143,7,Obscured Name,triskadecaepyon,1336
2011-11-22 18:21:44+00:00,2469,268,117,336,5,Obscured Name,mooire42,4139
2011-01-16 16:48:05+00:00,2779,74,117,801,0,Obscured Name,marcobarilari,82
2015-04-24 12:26:29+00:00,1220,2660,117,548,8,Obscured Name,RaviVariar,960
2010-07-29 18:18:16+00:00,2950,130,117,139,3,Obscured Name,SimoneCodeluppi,225
2010-09-08 11:55:59+00:00,2909,2751,117,2245,0,Obscured Name,pasaitow,19
2010-01-23 16:57:13+00:00,3137,1825,116,219,5,Obscured Name,AlexisMartinezF,705
2008-02-16 14:58:37+00:00,3844,3118,116,1136,20,Obscured Name,sevas,1990
2009-10-30 10:33:45+00:00,3222,19685,116,599,3,Obscured Name,2JHari,27762
2016-07-21 21:09:23+00:00,766,7726,116,152,8,Obscured Name,mizuecastella,3416
2014-08-21 19:11:33+00:00,1466,398,116,489,2,Obscured Name,MauraPilia,105
